image_path,split,label,weight_grams
data\val\PET_Bottle\PET600.jpg,val,0,17.43
data\val\PET_Bottle\PET605.jpg,val,0,23.26
data\val\PET_Bottle\PET606.jpg,val,0,24.35
data\val\PET_Bottle\PET608.jpg,val,0,24.83
data\val\PET_Bottle\PET613.jpg,val,0,22.36
data\val\PET_Bottle\PET617.jpg,val,0,22.37
data\val\PET_Bottle\PET622.jpg,val,0,21.47
data\val\PET_Bottle\PET630.jpg,val,0,19.71
data\val\PET_Bottle\PET636.jpg,val,0,24.83
data\val\PET_Bottle\PET640.jpg,val,0,21.64
data\val\PET_Bottle\PET641.jpg,val,0,19.36
data\val\PET_Bottle\PET650.jpg,val,0,16.33
data\val\PET_Bottle\PET653.jpg,val,0,19.31
data\val\PET_Bottle\PET656.jpg,val,0,22.2
data\val\PET_Bottle\PET663.jpg,val,0,20.32
data\val\PET_Bottle\PET665.jpg,val,0,17.43
data\val\PET_Bottle\PET672.jpg,val,0,15.1
data\val\PET_Bottle\PET682.jpg,val,0,19.9
data\val\PET_Bottle\PET688.jpg,val,0,17.28
data\val\PET_Bottle\PET690.jpg,val,0,18.99
data\val\PET_Bottle\PET698.jpg,val,0,16.56
data\val\PET_Bottle\PET701.jpg,val,0,15.59
data\val\PET_Bottle\PET704.jpg,val,0,23.99
data\val\PET_Bottle\PET712.jpg,val,0,20.87
data\val\PET_Bottle\PET716.jpg,val,0,18.92
data\val\PET_Bottle\PET722.jpg,val,0,20.47
data\val\PET_Bottle\PET731.jpg,val,0,23.75
data\val\PET_Bottle\PET740.jpg,val,0,18.67
data\val\PET_Bottle\PET742.jpg,val,0,15.04
data\val\PET_Bottle\PET749.jpg,val,0,22.61
data\val\PET_Bottle\PET757.jpg,val,0,21.78
data\val\PET_Bottle\PET759.jpg,val,0,18.53
data\val\PET_Bottle\PET760.jpg,val,0,21.54
data\val\PET_Bottle\PET761.jpg,val,0,15.25
data\val\PET_Bottle\PET762.jpg,val,0,15.97
data\val\PET_Bottle\PET766.jpg,val,0,15.62
data\val\PET_Bottle\PET776.jpg,val,0,20.51
data\val\PET_Bottle\PET777.jpg,val,0,15.83
data\val\PET_Bottle\PET780.jpg,val,0,17.81
data\val\PET_Bottle\PET782.jpg,val,0,17.56
data\val\PET_Bottle\PET788.jpg,val,0,18.89
data\val\PET_Bottle\PET789.jpg,val,0,22.77
data\val\PET_Bottle\PET800.jpg,val,0,24.19
data\val\PET_Bottle\PET802.jpg,val,0,23.58
data\val\PET_Bottle\PET806.jpg,val,0,20.53
data\val\PET_Bottle\PET810.jpg,val,0,15.25
data\val\PET_Bottle\PET811.jpg,val,0,21.04
data\val\PET_Bottle\PET812.jpg,val,0,22.21
data\val\PET_Bottle\PET816.jpg,val,0,18.82
data\val\PET_Bottle\PET822.jpg,val,0,20.44
data\val\PET_Bottle\PET825.jpg,val,0,20.63
data\val\PET_Bottle\PET832.jpg,val,0,24.3
data\val\PET_Bottle\PET836.jpg,val,0,18.61
data\val\PET_Bottle\PET838.jpg,val,0,24.5
data\val\PET_Bottle\PET840.jpg,val,0,16.79
data\val\PET_Bottle\PET843.jpg,val,0,24.09
data\val\PET_Bottle\PET844.jpg,val,0,20.96
data\val\PET_Bottle\PET845.jpg,val,0,23.53
data\val\PET_Bottle\PET863.jpg,val,0,17.63
data\val\PET_Bottle\PET871.jpg,val,0,20.69
data\val\PET_Bottle\PET876.jpg,val,0,22.92
data\val\PET_Bottle\PET897.jpg,val,0,19.97
data\val\PET_Bottle\PET913.jpg,val,0,20.5
data\val\PET_Bottle\PET914.jpg,val,0,16.85
data\val\PET_Bottle\PET919.jpg,val,0,23.84
data\val\PET_Bottle\PET939.jpg,val,0,19.23
data\val\PET_Bottle\PET955.jpg,val,0,17.24
data\val\PET_Bottle\PET959.jpg,val,0,16.27
data\val\PET_Bottle\PET984.jpg,val,0,18.13
data\val\PET_Bottle\PET985.jpg,val,0,16.75
data\val\PET_Bottle\PET993.jpg,val,0,23.52
"data\val\HDPE_Bottle\HDPEM1,002.JPG",val,1,39.5
"data\val\HDPE_Bottle\HDPEM1,003.JPG",val,1,52.58
"data\val\HDPE_Bottle\HDPEM1,006.JPG",val,1,36.86
"data\val\HDPE_Bottle\HDPEM1,020.JPG",val,1,35.47
"data\val\HDPE_Bottle\HDPEM1,024.JPG",val,1,38.34
data\val\HDPE_Bottle\HDPEM110.jpg,val,1,47.01
data\val\HDPE_Bottle\HDPEM113.jpg,val,1,39.07
data\val\HDPE_Bottle\HDPEM115.jpg,val,1,59.22
data\val\HDPE_Bottle\HDPEM132.jpg,val,1,52.38
data\val\HDPE_Bottle\HDPEM139.jpg,val,1,36.49
data\val\HDPE_Bottle\HDPEM141.jpg,val,1,56.07
data\val\HDPE_Bottle\HDPEM142.jpg,val,1,58.51
data\val\HDPE_Bottle\HDPEM149.jpg,val,1,35.1
data\val\HDPE_Bottle\HDPEM152.jpg,val,1,40.3
data\val\HDPE_Bottle\HDPEM155.jpg,val,1,47.92
data\val\HDPE_Bottle\HDPEM159.jpg,val,1,54.74
data\val\HDPE_Bottle\HDPEM161.jpg,val,1,41.75
data\val\HDPE_Bottle\HDPEM163.jpg,val,1,35.81
data\val\HDPE_Bottle\HDPEM167.jpg,val,1,42.91
data\val\HDPE_Bottle\HDPEM170.jpg,val,1,56.82
data\val\HDPE_Bottle\HDPEM173.jpg,val,1,51.4
data\val\HDPE_Bottle\HDPEM174.jpg,val,1,38.11
data\val\HDPE_Bottle\HDPEM18.jpg,val,1,53.79
data\val\HDPE_Bottle\HDPEM181.jpg,val,1,56.34
data\val\HDPE_Bottle\HDPEM182.jpg,val,1,48.4
data\val\HDPE_Bottle\HDPEM190.jpg,val,1,43.66
data\val\HDPE_Bottle\HDPEM192.jpg,val,1,60.61
data\val\HDPE_Bottle\HDPEM207.jpg,val,1,58.29
data\val\HDPE_Bottle\HDPEM209.jpg,val,1,38.64
data\val\HDPE_Bottle\HDPEM211.jpg,val,1,64.43
data\val\HDPE_Bottle\HDPEM215.jpg,val,1,55.27
data\val\HDPE_Bottle\HDPEM219.jpg,val,1,51.06
data\val\HDPE_Bottle\HDPEM220.jpg,val,1,38.73
data\val\HDPE_Bottle\HDPEM224.jpg,val,1,46.0
data\val\HDPE_Bottle\HDPEM230.jpg,val,1,50.78
data\val\HDPE_Bottle\HDPEM235.jpg,val,1,56.63
data\val\HDPE_Bottle\HDPEM24.jpg,val,1,56.04
data\val\HDPE_Bottle\HDPEM241.jpg,val,1,52.33
data\val\HDPE_Bottle\HDPEM243.jpg,val,1,38.56
data\val\HDPE_Bottle\HDPEM245.jpg,val,1,39.65
data\val\HDPE_Bottle\HDPEM247.jpg,val,1,62.37
data\val\HDPE_Bottle\HDPEM251.jpg,val,1,40.22
data\val\HDPE_Bottle\HDPEM253.jpg,val,1,62.25
data\val\HDPE_Bottle\HDPEM26.jpg,val,1,54.09
data\val\HDPE_Bottle\HDPEM260.jpg,val,1,59.14
data\val\HDPE_Bottle\HDPEM263.jpg,val,1,52.42
data\val\HDPE_Bottle\HDPEM276.jpg,val,1,49.89
data\val\HDPE_Bottle\HDPEM283.jpg,val,1,46.02
data\val\HDPE_Bottle\HDPEM284.jpg,val,1,36.93
data\val\HDPE_Bottle\HDPEM29.jpg,val,1,36.73
data\val\HDPE_Bottle\HDPEM292.jpg,val,1,42.95
data\val\HDPE_Bottle\HDPEM293.jpg,val,1,37.94
data\val\HDPE_Bottle\HDPEM3.jpg,val,1,47.92
data\val\HDPE_Bottle\HDPEM302.jpg,val,1,36.56
data\val\HDPE_Bottle\HDPEM304.jpg,val,1,50.99
data\val\HDPE_Bottle\HDPEM318.jpg,val,1,49.97
data\val\HDPE_Bottle\HDPEM32.jpg,val,1,47.54
data\val\HDPE_Bottle\HDPEM322.jpg,val,1,42.7
data\val\HDPE_Bottle\HDPEM323.jpg,val,1,46.48
data\val\HDPE_Bottle\HDPEM335.jpg,val,1,51.21
data\val\HDPE_Bottle\HDPEM341.jpg,val,1,51.69
data\val\HDPE_Bottle\HDPEM344.jpg,val,1,58.28
data\val\HDPE_Bottle\HDPEM346.jpg,val,1,39.86
data\val\HDPE_Bottle\HDPEM347.jpg,val,1,47.23
data\val\HDPE_Bottle\HDPEM352.jpg,val,1,60.99
data\val\HDPE_Bottle\HDPEM355.jpg,val,1,49.55
data\val\HDPE_Bottle\HDPEM359.jpg,val,1,52.94
data\val\HDPE_Bottle\HDPEM361.jpg,val,1,46.26
data\val\HDPE_Bottle\HDPEM362.jpg,val,1,38.17
data\val\HDPE_Bottle\HDPEM363.jpg,val,1,54.3
data\val\HDPE_Bottle\HDPEM372.jpg,val,1,48.93
data\val\HDPE_Bottle\HDPEM389.jpg,val,1,60.43
data\val\HDPE_Bottle\HDPEM391.jpg,val,1,51.42
data\val\HDPE_Bottle\HDPEM394.jpg,val,1,64.64
data\val\HDPE_Bottle\HDPEM395.jpg,val,1,61.39
data\val\HDPE_Bottle\HDPEM399.jpg,val,1,36.95
data\val\HDPE_Bottle\HDPEM4.jpg,val,1,64.23
data\val\HDPE_Bottle\HDPEM40.jpg,val,1,37.53
data\val\HDPE_Bottle\HDPEM403.jpg,val,1,46.43
data\val\HDPE_Bottle\HDPEM406.jpg,val,1,55.22
data\val\HDPE_Bottle\HDPEM41.jpg,val,1,37.24
data\val\HDPE_Bottle\HDPEM410.jpg,val,1,43.08
data\val\HDPE_Bottle\HDPEM411.jpg,val,1,54.61
data\val\HDPE_Bottle\HDPEM419.jpg,val,1,50.42
data\val\HDPE_Bottle\HDPEM42.jpg,val,1,43.95
data\val\HDPE_Bottle\HDPEM422.jpg,val,1,51.39
data\val\HDPE_Bottle\HDPEM426.jpg,val,1,41.73
data\val\HDPE_Bottle\HDPEM429.jpg,val,1,63.24
data\val\HDPE_Bottle\HDPEM431.jpg,val,1,48.74
data\val\HDPE_Bottle\HDPEM44.jpg,val,1,62.32
data\val\HDPE_Bottle\HDPEM444.jpg,val,1,40.22
data\val\HDPE_Bottle\HDPEM445.jpg,val,1,51.09
data\val\HDPE_Bottle\HDPEM448.jpg,val,1,63.92
data\val\HDPE_Bottle\HDPEM455.jpg,val,1,35.33
data\val\HDPE_Bottle\HDPEM467.jpg,val,1,62.51
data\val\HDPE_Bottle\HDPEM472.jpg,val,1,40.66
data\val\HDPE_Bottle\HDPEM479.jpg,val,1,53.95
data\val\HDPE_Bottle\HDPEM48.jpg,val,1,62.7
data\val\HDPE_Bottle\HDPEM482.jpg,val,1,45.98
data\val\HDPE_Bottle\HDPEM486.jpg,val,1,35.37
data\val\HDPE_Bottle\HDPEM495.jpg,val,1,62.9
data\val\HDPE_Bottle\HDPEM498.jpg,val,1,46.89
data\val\HDPE_Bottle\HDPEM5.jpg,val,1,42.04
data\val\HDPE_Bottle\HDPEM504.jpg,val,1,60.88
data\val\HDPE_Bottle\HDPEM507.jpg,val,1,36.67
data\val\HDPE_Bottle\HDPEM508.jpg,val,1,60.05
data\val\HDPE_Bottle\HDPEM510.jpg,val,1,60.07
data\val\HDPE_Bottle\HDPEM511.jpg,val,1,45.0
data\val\HDPE_Bottle\HDPEM512.jpg,val,1,53.92
data\val\HDPE_Bottle\HDPEM519.jpg,val,1,42.04
data\val\HDPE_Bottle\HDPEM522.jpg,val,1,38.73
data\val\HDPE_Bottle\HDPEM528.jpg,val,1,44.54
data\val\HDPE_Bottle\HDPEM562.JPG,val,1,52.52
data\val\HDPE_Bottle\HDPEM574.JPG,val,1,39.1
data\val\HDPE_Bottle\HDPEM577.JPG,val,1,60.54
data\val\HDPE_Bottle\HDPEM579.JPG,val,1,59.93
data\val\HDPE_Bottle\HDPEM582.JPG,val,1,60.57
data\val\HDPE_Bottle\HDPEM586.JPG,val,1,36.22
data\val\HDPE_Bottle\HDPEM59.jpg,val,1,56.66
data\val\HDPE_Bottle\HDPEM595.JPG,val,1,38.86
data\val\HDPE_Bottle\HDPEM598.JPG,val,1,39.71
data\val\HDPE_Bottle\HDPEM6.jpg,val,1,53.47
data\val\HDPE_Bottle\HDPEM601.JPG,val,1,56.84
data\val\HDPE_Bottle\HDPEM610.JPG,val,1,62.44
data\val\HDPE_Bottle\HDPEM620.JPG,val,1,45.84
data\val\HDPE_Bottle\HDPEM626.JPG,val,1,54.05
data\val\HDPE_Bottle\HDPEM627.JPG,val,1,52.74
data\val\HDPE_Bottle\HDPEM640.JPG,val,1,36.3
data\val\HDPE_Bottle\HDPEM641.JPG,val,1,62.32
data\val\HDPE_Bottle\HDPEM652.JPG,val,1,61.02
data\val\HDPE_Bottle\HDPEM655.JPG,val,1,45.15
data\val\HDPE_Bottle\HDPEM656.JPG,val,1,42.18
data\val\HDPE_Bottle\HDPEM657.JPG,val,1,52.17
data\val\HDPE_Bottle\HDPEM658.JPG,val,1,56.29
data\val\HDPE_Bottle\HDPEM665.JPG,val,1,51.15
data\val\HDPE_Bottle\HDPEM679.JPG,val,1,36.43
data\val\HDPE_Bottle\HDPEM684.JPG,val,1,61.89
data\val\HDPE_Bottle\HDPEM687.JPG,val,1,43.31
data\val\HDPE_Bottle\HDPEM702.JPG,val,1,60.96
data\val\HDPE_Bottle\HDPEM703.JPG,val,1,53.17
data\val\HDPE_Bottle\HDPEM705.JPG,val,1,43.36
data\val\HDPE_Bottle\HDPEM707.JPG,val,1,60.47
data\val\HDPE_Bottle\HDPEM709.JPG,val,1,48.55
data\val\HDPE_Bottle\HDPEM720.JPG,val,1,36.0
data\val\HDPE_Bottle\HDPEM727.JPG,val,1,60.57
data\val\HDPE_Bottle\HDPEM73.jpg,val,1,61.97
data\val\HDPE_Bottle\HDPEM731.JPG,val,1,39.17
data\val\HDPE_Bottle\HDPEM732.JPG,val,1,61.04
data\val\HDPE_Bottle\HDPEM738.JPG,val,1,64.84
data\val\HDPE_Bottle\HDPEM75.jpg,val,1,58.09
data\val\HDPE_Bottle\HDPEM753.JPG,val,1,37.2
data\val\HDPE_Bottle\HDPEM755.JPG,val,1,39.86
data\val\HDPE_Bottle\HDPEM759.JPG,val,1,41.38
data\val\HDPE_Bottle\HDPEM765.JPG,val,1,50.99
data\val\HDPE_Bottle\HDPEM767.JPG,val,1,51.68
data\val\HDPE_Bottle\HDPEM77.jpg,val,1,62.0
data\val\HDPE_Bottle\HDPEM770.JPG,val,1,58.09
data\val\HDPE_Bottle\HDPEM775.JPG,val,1,38.61
data\val\HDPE_Bottle\HDPEM779.JPG,val,1,41.75
data\val\HDPE_Bottle\HDPEM780.JPG,val,1,42.45
data\val\HDPE_Bottle\HDPEM787.JPG,val,1,47.58
data\val\HDPE_Bottle\HDPEM790.JPG,val,1,46.9
data\val\HDPE_Bottle\HDPEM793.JPG,val,1,44.04
data\val\HDPE_Bottle\HDPEM799.JPG,val,1,63.16
data\val\HDPE_Bottle\HDPEM804.JPG,val,1,46.06
data\val\HDPE_Bottle\HDPEM809.JPG,val,1,56.03
data\val\HDPE_Bottle\HDPEM810.JPG,val,1,43.58
data\val\HDPE_Bottle\HDPEM818.JPG,val,1,43.26
data\val\HDPE_Bottle\HDPEM826.JPG,val,1,43.79
data\val\HDPE_Bottle\HDPEM834.JPG,val,1,36.24
data\val\HDPE_Bottle\HDPEM835.JPG,val,1,47.2
data\val\HDPE_Bottle\HDPEM836.JPG,val,1,56.51
data\val\HDPE_Bottle\HDPEM848.JPG,val,1,35.82
data\val\HDPE_Bottle\HDPEM86.jpg,val,1,51.14
data\val\HDPE_Bottle\HDPEM860.JPG,val,1,56.86
data\val\HDPE_Bottle\HDPEM865.JPG,val,1,42.91
data\val\HDPE_Bottle\HDPEM87.jpg,val,1,51.53
data\val\HDPE_Bottle\HDPEM882.JPG,val,1,56.98
data\val\HDPE_Bottle\HDPEM885.JPG,val,1,59.93
data\val\HDPE_Bottle\HDPEM896.JPG,val,1,41.11
data\val\HDPE_Bottle\HDPEM907.JPG,val,1,42.72
data\val\HDPE_Bottle\HDPEM908.JPG,val,1,61.1
data\val\HDPE_Bottle\HDPEM91.jpg,val,1,64.17
data\val\HDPE_Bottle\HDPEM911.JPG,val,1,60.25
data\val\HDPE_Bottle\HDPEM922.JPG,val,1,64.12
data\val\HDPE_Bottle\HDPEM936.JPG,val,1,64.77
data\val\HDPE_Bottle\HDPEM938.JPG,val,1,53.33
data\val\HDPE_Bottle\HDPEM941.JPG,val,1,41.46
data\val\HDPE_Bottle\HDPEM942.JPG,val,1,35.38
data\val\HDPE_Bottle\HDPEM949.JPG,val,1,36.51
data\val\HDPE_Bottle\HDPEM95.jpg,val,1,46.71
data\val\HDPE_Bottle\HDPEM952.JPG,val,1,59.93
data\val\HDPE_Bottle\HDPEM954.JPG,val,1,55.88
data\val\HDPE_Bottle\HDPEM959.JPG,val,1,52.66
data\val\HDPE_Bottle\HDPEM96.jpg,val,1,60.53
data\val\HDPE_Bottle\HDPEM963.JPG,val,1,40.76
data\val\HDPE_Bottle\HDPEM971.JPG,val,1,43.85
data\val\HDPE_Bottle\HDPEM972.JPG,val,1,61.61
data\val\HDPE_Bottle\HDPEM980.JPG,val,1,55.85
data\val\HDPE_Bottle\HDPEM986.JPG,val,1,62.28
data\val\HDPE_Bottle\HDPEM988.JPG,val,1,64.17
data\val\HDPE_Bottle\HDPEM99.jpg,val,1,49.51
data\val\HDPE_Bottle\HDPEM991.JPG,val,1,35.75
data\val\HDPE_Bottle\HDPEM994.JPG,val,1,35.81
data\val\HDPE_Bottle\HDPEM997.JPG,val,1,59.95
